1670756306328,707.5,443
1670756306345,707.5,445
1670756306361,707.5,448
1670756306378,707.5,450.5
1670756306395,707.5,452
1670756306412,707.5,455.5
1670756306428,707.5,458
1670756306445,707.5,460
1670756306462,707.5,461.5
1670756306478,707.5,463
1670756306495,707.5,465
1670756306512,707.5,466
1670756306529,707.5,467
1670756306545,707.5,468
1670756306562,707.5,469.5
1670756306578,707.5,470.5
1670756306595,707.5,471.5
1670756306612,707.5,473.5
1670756306629,707.5,474.5
1670756306645,707.5,475
1670756306662,707.5,476.5
1670756306678,707.5,478
1670756306695,707.5,479
1670756306712,707.5,481
1670756306729,707.5,482.5
1670756306745,707.5,485.5
1670756306762,707.5,487.5
1670756306779,707,490.5
1670756306796,707,493
1670756306812,707,494
1670756306829,707,496.5
1670756306846,707,498.5
1670756306862,707,500.5
1670756306879,707,502
1670756306896,707,503.5
1670756306912,707,505
1670756306930,707,506
1670756306946,707,507.5
1670756306963,707,508
1670756306979,707,508.5
1670756306996,707,509
1670756307114,707,508.5
1670756307130,707.5,508
1670756307146,708,507.5
1670756307163,709.5,505.5
1670756307179,711.5,504
1670756307196,714,500
1670756307213,717.5,495
1670756307230,719.5,490.5
1670756307246,725.5,484
1670756307263,731.5,479
1670756307280,737,475
1670756307296,744.5,470.5
1670756307313,749,467.5
1670756307330,756,463
1670756307347,760.5,460
1670756307363,765,457
1670756307380,771.5,454
1670756307396,775,451
1670756307413,780.5,447.5
1670756307430,784,445
1670756307446,787.5,442.5
1670756307464,791.5,439
1670756307480,794.5,436.5
1670756307496,798,434
1670756307514,800.5,432
1670756307530,803.5,430.5
1670756307546,808.5,427
1670756307563,811.5,425
1670756307580,815.5,421
1670756307597,818.5,419
1670756307614,822,416
1670756307630,826,413.5
1670756307647,829,411.5
1670756307663,833,408.5
1670756307680,836,406.5
1670756307697,838.5,405
1670756307714,841,402.5
1670756307731,842.5,401
1670756307747,844.5,399.5
1670756307764,846,398
1670756307780,847,397.5
1670756307797,848,396.5
1670756307814,848.5,396
1670756307830,849.5,395.5
1670756307847,850,395.5
1670756308005,850,396
1670756308018,850,396.5
1670756308032,850,397
1670756308047,850,397.5
1670756308064,849,399
1670756308081,848.5,400
1670756308097,848,402.5
1670756308114,847.5,404
1670756308131,846,408
1670756308147,846,410.5
1670756308164,845.5,414
1670756308181,845.5,418
1670756308197,845.5,420.5
1670756308214,845.5,425.5
1670756308231,845.5,428
1670756308248,845.5,431.5
1670756308264,845.5,435
1670756308281,845.5,438
1670756308298,846.5,442.5
1670756308315,846.5,446
1670756308331,846.5,448.5
1670756308348,846.5,452.5
1670756308365,846.5,454
1670756308381,847,456.5
1670756308398,847.5,458.5
1670756308415,847.5,459.5
1670756308431,847.5,462
1670756308448,847.5,463.5
1670756308465,847.5,466
1670756308482,847.5,467
1670756308498,847.5,469
1670756308515,848,470.5
1670756308532,848,472
1670756308548,849,473.5
1670756308565,849,474.5
1670756308582,849.5,476
1670756308598,850,479
1670756308615,850.5,480.5
1670756308631,850.5,482.5
1670756308649,851,486.5
1670756308665,851.5,488
1670756308682,851.5,491
1670756308699,852.5,494
1670756308715,852.5,495.5
1670756308732,852.5,497.5
1670756308748,852.5,499
1670756308765,852.5,501
1670756308782,852.5,501.5
1670756308799,852.5,502.5
1670756308815,852.5,504
1670756308832,852.5,505
1670756308848,852.5,506.5
1670756308865,852.5,507
1670756308882,852.5,507.5
1670756308899,852.5,508
1670756308916,852.5,509
1670756308932,852.5,509.5
1670756308949,852.5,510
1670756308965,852.5,510.5
1670756308983,852.5,511.5
1670756309008,852.5,512
1670756309022,852.5,512.5
1670756309169,852,512.5
1670756309233,846.5,509.5
1670756309249,845.5,508.5
1670756309266,842,506
1670756309282,839.5,504
1670756309299,837.5,501.5
1670756309316,833,498
1670756309333,831,495.5
1670756309349,827,491.5
1670756309366,823,489.5
1670756309383,819.5,485.5
1670756309399,814.5,481
1670756309416,810,478
1670756309433,807,474.5
1670756309450,802,471
1670756309466,799,468
1670756309483,794,464.5
1670756309500,791.5,463
1670756309516,788.5,461
1670756309533,785,458.5
1670756309550,783,456.5
1670756309566,779,453.5
1670756309583,777,451.5
1670756309600,774.5,450.5
1670756309617,771,447
1670756309633,769,445
1670756309650,765,442.5
1670756309666,762.5,440.5
1670756309683,760.5,439
1670756309700,757,436.5
1670756309717,755,435
1670756309733,752,432.5
1670756309750,749.5,430.5
1670756309767,747.5,429
1670756309783,745,427
1670756309801,744,426
1670756309817,741.5,424
1670756309834,739.5,423.5
1670756309850,738.5,422.5
1670756309867,737,421
1670756309884,735,420.5
1670756309900,733.5,419.5
1670756309917,732,419
1670756309934,730.5,418.5
1670756309950,729.5,416.5
1670756309967,728,416
1670756309983,726.5,414.5
1670756310001,725.5,413
1670756310017,724,412.5
1670756310034,723,411.5
1670756310050,722,410.5
1670756310067,720.5,409
1670756310084,719.5,408.5
1670756310101,719,408
1670756310117,718.5,407.5
1670756310134,718.5,407
1670756310150,717.5,406.5
1670756310167,717.5,406
1670756310184,716.5,405.5
1670756310200,716,404.5
1670756310218,715.5,404
1670756310234,714.5,403
1670756310255,714,402.5
1670756310269,713.5,402.5
1670756310284,713,402
1670756310304,712,402
1670756310318,711.5,402
1670756310334,711.5,401.5
1670756310351,711,401.5
1670756310367,711,400.5
1670756310387,710.5,400.5
1670756310415,710,400.5
1670756310471,710,400
1670756310518,710,399.5
1670756310535,709.5,399.5
1670756310597,709.5,399
1670756310635,709.5,398.5
1670756310651,709.5,398
1670756310668,710,397.5
1670756312408,851.5,457
1670756312729,852,457
1670756312735,853.5,457
1670756312750,855,457
1670756312767,857.5,457
1670756312783,860,457
1670756312800,864,457
1670756312817,867.5,457
1670756312833,870.5,457
1670756312850,873,457
1670756312867,875.5,457
1670756312884,878.5,457
1670756312901,880.5,457
1670756312917,884,457
1670756312933,886.5,457
1670756312950,888.5,457
1670756312967,892.5,457
1670756312984,896,457
1670756313000,901.5,457
1670756313017,906.5,457
1670756313034,911.5,457
1670756313050,919,457
1670756313067,923,457
1670756313084,931,457
1670756313101,938,457
1670756313117,945.5,457
1670756313134,955.5,457
1670756313151,962.5,457
1670756313167,970.5,457
1670756313184,976.5,456.5
1670756313201,982.5,455.5
1670756313218,991.5,455.5
1670756313234,998.5,455.5
1670756313251,1007.5,455.5
1670756313268,1013.5,455.5
1670756313284,1019.5,455.5
1670756313301,1028.5,455.5
1670756313318,1035.5,455.5
1670756313334,1042.5,455.5
1670756313351,1051.5,456
1670756313367,1057.5,456.5
1670756313384,1066.5,456.5
1670756313401,1072.5,456.5
1670756313418,1077,456.5
1670756313435,1080.5,456.5
1670756313452,1082.5,456.5
1670756313468,1085,456.5
1670756313485,1086.5,456.5
1670756313501,1088,456.5
1670756313518,1089,456.5
1670756313535,1089.5,456.5
1670756313551,1089.5,456
1670756315962,781.5,301
1670756316170,781.5,302.5
1670756316204,781.5,308.5
1670756316220,782,314
1670756316237,782.5,318.5
1670756316253,782.5,322.5
1670756316270,782.5,324
1670756316287,783,326.5
1670756316303,783,330
1670756316320,783,332.5
1670756316337,783,337
1670756316353,783,339.5
1670756316371,783,342
1670756316387,783,346
1670756316404,783,348
1670756316421,783,351
1670756316438,783,353.5
1670756316454,783,355
1670756316470,783,360
1670756316487,783,362.5
1670756316504,783,365
1670756316520,783,370
1670756316537,783,373
1670756316554,782.5,379
1670756316571,781.5,381.5
1670756316587,781.5,384
1670756316604,781,389
1670756316621,780,391.5
1670756316637,780,394.5
1670756316654,780,398
1670756316671,780,400.5
1670756316687,779,404.5
1670756316704,778,408
1670756316721,777.5,412
1670756316738,777,415.5
1670756316754,776,417
1670756316771,776,419.5
1670756316788,776,421.5
1670756316804,776,423
1670756316821,776,424
1670756316838,776,425
1670756316854,776,427
1670756316871,776,428
1670756316888,776,430.5
1670756316904,776,432.5
1670756316921,776,433.5
1670756316938,777,436
1670756316955,777,437
1670756316971,777,439
1670756316988,777,440.5
1670756317005,777,441
1670756317021,777,443
1670756317038,777,444
1670756317055,777,444.5
1670756317072,777,445
1670756317088,777,446
1670756317138,777,446.5
1670756317166,777,447
1670756317180,777.5,447
1670756317264,777.5,447.5
1670756317313,777.5,446
1670756317322,777.5,445.5
1670756318721,708,320.5
1670756318956,717,320.5
1670756318973,723,320.5
1670756318989,728.5,320.5
1670756319006,735.5,320.5
1670756319023,740,320.5
1670756319039,743.5,320.5
1670756319057,748,320.5
1670756319073,751.5,320.5
1670756319089,757,320.5
1670756319106,760.5,320.5
1670756319123,763,320.5
1670756319139,767,320.5
1670756319156,768.5,320.5
1670756319173,770.5,320.5
1670756319190,773.5,320.5
1670756319206,775.5,320.5
1670756319224,778.5,320.5
1670756319240,780,320.5
1670756319256,782.5,320.5
1670756319273,785.5,320
1670756319290,789,320
1670756319306,795,319
1670756319323,798,319
1670756319340,803.5,319
1670756319357,807,319
1670756319373,810,318.5
1670756319390,813.5,318
1670756319407,816.5,318
1670756319423,819,317
1670756319440,824.5,317
1670756319456,827,317
1670756319473,832.5,317
1670756319490,836,317
1670756319506,839.5,317
1670756319523,846,317
1670756319540,851,317
1670756319557,858,317
1670756319574,861.5,317
1670756319590,865,317
1670756319607,870,317
1670756319624,873,317
1670756319640,878.5,317
1670756319657,881.5,317
1670756319673,884.5,317
1670756319690,888.5,317
1670756319707,892,317
1670756319723,896.5,317
1670756319740,898.5,317
1670756319757,900.5,317
1670756319774,902.5,317
1670756319791,903,317
1670756319807,904.5,317
1670756319824,905,317
1670756319840,905.5,316.5
1670756319857,905.5,316
1670756319883,905.5,315.5
1670756319947,905.5,315
1670756319960,905.5,314
1670756319974,905.5,313.5
1670756319991,905,312
1670756320007,903.5,310.5
1670756320024,900.5,308
1670756320041,898.5,306
1670756320057,893,302.5
1670756320075,890.5,299.5
1670756320091,887.5,296
1670756320108,881.5,290
1670756320124,877.5,286
1670756320141,875,283.5
1670756320157,870.5,279.5
1670756320174,868.5,278.5
1670756320191,865.5,276.5
1670756320208,862.5,276
1670756320225,859.5,274.5
1670756320241,854.5,271.5
1670756320258,851,270.5
1670756320274,846,269
1670756320291,843.5,267.5
1670756320308,840.5,266
1670756320324,836.5,265
1670756320341,833,264
1670756320358,829.5,263.5
1670756320375,826,263.5
1670756320391,822.5,263.5
1670756320408,816,263.5
1670756320425,811.5,264.5
1670756320441,806,265
1670756320458,801.5,266
1670756320475,797.5,266.5
1670756320492,791,268
1670756320508,786.5,269
1670756320525,780.5,271.5
1670756320541,778,273
1670756320558,775,273.5
1670756320575,771.5,274.5
1670756320592,769.5,275.5
1670756320608,766.5,276.5
1670756320625,764.5,277
1670756320642,763,278.5
1670756320658,761,280
1670756320675,760,280.5
1670756320692,757.5,282.5
1670756320708,755.5,283.5
1670756320725,754.5,284
1670756320742,753.5,286
1670756320759,752.5,287
1670756320775,751,287.5
1670756320792,750,289.5
1670756320809,749,290.5
1670756320825,748,291.5
1670756320842,747,293
1670756320858,746.5,293.5
1670756320875,745.5,294.5
1670756320892,745,295.5
1670756320909,743,297.5
1670756320926,742.5,298
1670756320942,741.5,299.5
1670756320959,740,301.5
1670756320976,738,302.5
1670756320992,736,304.5
1670756321009,735,305
1670756321025,734.5,306
1670756321042,733,307.5
1670756321059,731.5,308.5
1670756321075,729.5,310
1670756321092,728,311
1670756321109,727,312
1670756321126,725.5,312.5
1670756321143,724,313
1670756321159,723,313.5
1670756321176,722,313.5
1670756321192,721.5,314
1670756321209,720,314.5
1670756321226,719.5,315
1670756321242,719,316.5
1670756321259,718.5,317
1670756321276,718,317
1670756321292,717.5,318
1670756321309,717,318
1670756321326,716,318.5
1670756321343,715.5,318.5
1670756321360,715,319
1670756321376,714.5,319
1670756321393,714.5,319.5
1670756321410,714.5,320.5
1670756321426,714.5,321
1670756321479,714.5,321.5
1670756323096,420.5,93
1670756323358,420.5,94
1670756323374,420.5,96.5
1670756323391,420.5,97.5
1670756323408,421,99.5
1670756323424,421.5,101.5
1670756323441,421.5,103.5
1670756323457,422,106
1670756323474,423,111
1670756323491,423,113.5
1670756323507,423,117
1670756323524,423.5,119
1670756323541,423.5,121.5
1670756323557,423.5,124.5
1670756323574,424,126.5
1670756323591,424,130.5
1670756323608,424.5,132
1670756323624,424.5,134
1670756323641,424.5,138
1670756323658,424.5,140.5
1670756323674,424.5,144
1670756323691,424.5,147.5
1670756323708,424.5,150
1670756323724,424.5,154
1670756323741,424.5,157.5
1670756323758,424.5,161
1670756323774,424.5,164.5
1670756323791,424.5,167
1670756323808,424.5,172
1670756323825,424.5,173.5
1670756323841,424.5,176.5
1670756323858,424.5,179.5
1670756323875,424.5,180.5
1670756323892,425,183
1670756323908,425,184.5
1670756323925,426,187
1670756323942,426,188
1670756323958,426,190
1670756323975,426,193.5
1670756323991,426,195.5
1670756324008,426,197
1670756324025,426.5,199.5
1670756324042,426.5,201.5
1670756324058,426.5,203.5
1670756324075,426.5,205
1670756324092,426.5,206.5
1670756324108,426.5,208
1670756324125,426.5,209
1670756324142,427,210
1670756324159,427,211
1670756324175,427,213
1670756324192,427,215.5
1670756324209,427,216.5
1670756324225,427,218
1670756324242,427,219.5
1670756324258,427.5,220
1670756324275,427.5,221
1670756324292,427.5,221.5
1670756324308,427.5,222
1670756324325,428,222.5
1670756324342,428,223.5
1670756324359,429,223.5
1670756324377,430,223.5
1670756324392,430.5,223.5
1670756324409,431,223
1670756324426,432,222.5
1670756324442,434,222.5
1670756324459,436.5,222.5
1670756324475,442,223
1670756324493,448,224.5
1670756324509,454,225
1670756324525,462.5,226
1670756324543,467.5,226
1670756324559,475,226
1670756324576,479,226
1670756324592,482.5,226
1670756324610,488,226
1670756324626,492.5,226
1670756324642,499.5,226
1670756324660,504,226
1670756324676,508,226
1670756324692,513.5,225.5
1670756324709,517,225
1670756324726,525.5,224
1670756324743,531.5,223.5
1670756324760,538,222.5
1670756324776,545,222
1670756324793,549.5,221
1670756324809,556.5,220.5
1670756324826,564,219.5
1670756324843,569,219
1670756324859,576.5,219
1670756324876,580,218
1670756324893,584.5,217.5
1670756324910,587.5,217
1670756324926,590,216
1670756324943,596.5,216
1670756324960,600.5,216
1670756324976,604,216
1670756324993,608.5,216
1670756325010,611.5,216
1670756325026,613.5,216
1670756325043,615,216
1670756325060,616.5,216
1670756325076,619,216
1670756325093,620,216.5
1670756325110,622,216.5
1670756325127,623,216.5
1670756325143,623.5,216.5
1670756325160,624,216.5
1670756325177,624.5,216.5
1670756325270,624.5,216
1670756325284,624.5,215.5
1670756325305,624.5,215
1670756325311,624.5,214.5
1670756325327,624,214
1670756325344,624,213
1670756325360,623,210.5
1670756325377,622,209
1670756325393,622,207
1670756325410,621,202
1670756325427,619.5,196.5
1670756325444,618.5,191.5
1670756325461,617,182.5
1670756325477,617,176.5
1670756325494,617,167.5
1670756325511,617,160.5
1670756325527,615.5,146.5
1670756325544,615.5,138.5
1670756325561,615.5,132.5
1670756325577,615.5,124
1670756325594,615.5,120
1670756325610,615.5,116.5
1670756325627,615.5,111
1670756325644,615.5,107.5
1670756325660,615.5,102
1670756325678,615.5,99.5
1670756325694,614.5,96
1670756325711,614.5,92.5
1670756325728,614.5,91
1670756325744,614.5,88.5
1670756325761,614.5,87
1670756325777,614,85
1670756325794,614,82.5
1670756325811,614,81.5
1670756325827,614,79
1670756325844,614,78.5
1670756325861,614,78
1670756325878,614,77.5
1670756325932,613.5,77.5
1670756325945,613,77.5
1670756325966,612.5,77.5
1670756325980,612,77.5
1670756326008,611,77.5
1670756326015,611,78
1670756326028,610.5,78
1670756326044,610,78.5
1670756326061,609.5,78.5
1670756326078,609,78.5
1670756326095,608,79.5
1670756326111,607,80
1670756326128,605.5,81
1670756326145,604.5,81
1670756326161,602,81.5
1670756326178,601,81.5
1670756326195,599,81.5
1670756326211,597,81.5
1670756326228,595,81.5
1670756326245,592,81.5
1670756326262,589.5,81.5
1670756326278,587,81.5
1670756326295,580.5,81.5
1670756326312,575.5,81.5
1670756326328,569.5,81.5
1670756326345,561,81.5
1670756326362,557,81.5
1670756326378,549.5,83
1670756326395,545,83
1670756326412,540,84
1670756326428,532.5,85.5
1670756326445,528.5,85.5
1670756326462,521,87
1670756326479,516.5,87
1670756326495,513.5,87
1670756326512,507.5,87
1670756326528,504.5,87.5
1670756326545,500.5,87.5
1670756326562,498,87.5
1670756326579,493.5,88
1670756326596,489,88
1670756326612,485.5,88
1670756326629,480,88
1670756326646,477.5,88
1670756326662,474.5,88
1670756326679,470,89
1670756326696,467.5,89
1670756326712,463.5,89
1670756326729,461,89
1670756326746,459.5,89
1670756326762,457,89.5
1670756326779,455,89.5
1670756326796,453.5,89.5
1670756326812,451.5,89.5
1670756326829,450,89.5
1670756326846,448,89.5
1670756326862,447.5,89.5
1670756326879,446,89.5
1670756326896,444.5,89.5
1670756326912,444,89.5
1670756326929,442.5,89.5
1670756326946,442,89.5
1670756326962,440,89.5
1670756326980,439,89.5
1670756326996,438.5,89.5
1670756327013,436.5,89.5
1670756327030,435.5,89.5
1670756327046,434.5,89.5
1670756327063,434,89.5
1670756327080,432.5,89.5
1670756327096,431.5,89.5
1670756327113,431,89.5
1670756327129,430.5,89.5
1670756327147,429.5,89.5
1670756327163,428.5,89.5
1670756327179,427.5,89.5
1670756327196,427,89.5
1670756327214,426.5,89.5
1670756327230,426,89.5
1670756327249,425.5,89.5
1670756327263,425,90
1670756327280,424,90
1670756327297,423.5,90
1670756327313,423,90
1670756327330,422.5,90
1670756327361,422,90
1670756327396,421.5,90
1670756327458,421,90
1670756330761,526,111
1670756330997,523.5,110.5
1670756331041,515,108.5
1670756331058,512.5,108
1670756331075,509.5,107.5
1670756331092,508,107
1670756331108,506,107
1670756331125,503.5,107
1670756331141,502.5,107
1670756331158,500,107
1670756331175,499,107
1670756331192,497.5,107
1670756331209,495,107.5
1670756331225,493,108
1670756331241,491.5,109.5
1670756331259,491,109.5
1670756331275,489.5,110.5
1670756331292,488.5,111.5
1670756331308,487.5,112
1670756331325,486.5,114.5
1670756331342,485.5,115.5
1670756331358,485,117.5
1670756331375,484.5,120
1670756331392,484,121
1670756331408,483.5,123.5
1670756331425,482.5,125
1670756331442,482.5,127.5
1670756331458,481.5,131.5
1670756331475,480.5,134.5
1670756331492,480,138
1670756331509,479.5,140
1670756331526,479,141
1670756331542,478,144
1670756331559,477.5,146
1670756331575,477.5,148.5
1670756331593,476.5,152
1670756331609,475.5,153.5
1670756331625,475.5,156
1670756331643,475.5,158
1670756331659,475.5,159.5
1670756331676,475.5,162.5
1670756331693,475.5,165
1670756331709,475.5,167.5
1670756331726,476,169.5
1670756331743,476.5,172
1670756331759,477,175
1670756331776,477.5,177
1670756331792,479.5,180
1670756331809,480.5,182.5
1670756331826,481.5,185.5
1670756331842,484.5,189.5
1670756331859,485.5,192.5
1670756331876,488.5,195.5
1670756331892,490.5,197.5
1670756331909,492.5,199.5
1670756331926,495.5,202
1670756331943,498,203.5
1670756331959,502.5,206
1670756331976,504.5,208
1670756331993,507,210.5
1670756332010,510,211.5
1670756332026,513,213
1670756332043,517,214.5
1670756332059,519.5,215.5
1670756332077,522.5,217
1670756332093,525.5,218.5
1670756332110,528,218.5
1670756332126,530,219
1670756332143,534.5,219
1670756332160,538,219
1670756332176,543,219
1670756332193,545.5,219
1670756332210,548,218
1670756332227,552,217
1670756332243,554,216
1670756332260,557,214.5
1670756332277,559.5,213
1670756332293,562,211
1670756332310,564,209
1670756332327,565.5,207.5
1670756332343,568,204
1670756332360,570,202
1670756332376,571.5,198.5
1670756332394,574,194
1670756332410,576.5,190.5
1670756332427,579.5,183
1670756332444,582,176.5
1670756332460,583.5,171.5
1670756332477,585,164
1670756332494,585,159
1670756332510,585,152.5
1670756332527,585,148
1670756332544,585,145
1670756332561,584.5,140
1670756332577,584.5,136.5
1670756332594,582.5,132.5
1670756332610,582,130
1670756332627,580.5,128
1670756332644,578,124.5
1670756332661,576,122
1670756332677,573,119.5
1670756332694,570,117.5
1670756332711,568,116
1670756332728,565,114.5
1670756332744,562.5,113
1670756332761,557.5,112
1670756332778,555,111.5
1670756332794,551.5,111
1670756332810,547.5,110
1670756332827,545,109.5
1670756332844,542,109
1670756332861,540,108.5
1670756332878,538.5,108.5
1670756332894,535,108.5
1670756332911,534,108.5
1670756332927,532.5,108.5
1670756332944,530.5,108.5
1670756332961,529.5,108.5
1670756332977,527,108
1670756332994,525.5,108
1670756333011,524,108
1670756333027,522.5,108
1670756333045,521,108
1670756333061,519.5,108
1670756333078,519,108
1670756333094,518,108
1670756333111,517,108
1670756333128,516.5,108
1670756333145,516,108
1670756334628,622,160.5
1670756334926,624,160.5
1670756334970,640,158.5
1670756334987,646,158.5
1670756335004,650.5,157
1670756335020,657.5,155.5
1670756335037,660.5,154.5
1670756335053,664.5,154
1670756335070,665.5,153.5
1670756335087,667,153
1670756335103,669,152.5
1670756335121,670,152
1670756335137,671,151.5
1670756335154,672,150.5
1670756335170,672.5,150
1670756335187,673,149.5
1670756335204,673.5,149.5
1670756336057,719,166
1670756336315,719.5,166
1670756336322,720.5,166
1670756336339,725,166.5
1670756336355,731,167.5
1670756336372,739,168.5
1670756336389,743.5,168.5
1670756336405,747,168.5
1670756336422,749.5,168.5
1670756336439,753,168
1670756336455,759.5,167.5
